#group,false,false,false,false,false,true,false,false
#datatype,string,long,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string
#default,_result,,,,,,,
,result,table,_field,_start,_stop,_time,_value,equipmentId
,,683,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T03:00:00Z,120,122937
,,684,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T04:00:00Z,0.35588169681348164,122937
,,684,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T04:00:00Z,120,122937
,,685,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T05:00:00Z,0.35621179556193033,122937
,,685,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T05:00:00Z,120,122937
,,686,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T06:00:00Z,0.3565063922218408,122937
,,686,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T06:00:00Z,120,122937
,,687,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T07:00:00Z,0.3596566183796692,122937
,,687,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T07:00:00Z,120,122937
,,688,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T08:00:00Z,0.35680297619725554,122937
,,688,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T08:00:00Z,120,122937
,,689,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T09:00:00Z,0.35908466159943475,122937
,,689,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T09:00:00Z,120,122937
,,690,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T10:00:00Z,0.35975275794796413,122937
,,690,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T10:00:00Z,120,122937
,,691,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T11:00:00Z,0.3620094107342021,122937
,,691,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T11:00:00Z,120,122937
,,692,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T12:00:00Z,0.3613609221700541,122937
,,692,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T12:00:00Z,120,122937
,,693,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T13:00:00Z,0.3618617604727682,122937
,,693,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T13:00:00Z,120,122937
,,694,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T14:00:00Z,0.3610208863744439,122937
,,694,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T14:00:00Z,120,122937
,,695,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T15:00:00Z,0.361720889502928,122937
,,695,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T15:00:00Z,120,122937
,,696,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T16:00:00Z,0.35878000139344113,122937
,,696,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T16:00:00Z,120,122937
,,697,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T17:00:00Z,0.3613889728509776,122937
,,697,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T17:00:00Z,120,122937
,,698,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T18:00:00Z,0.36104423618252224,122937
,,698,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T18:00:00Z,120,122937
,,699,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T19:00:00Z,0.36083951208278237,122937
,,699,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T19:00:00Z,120,122937
,,700,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T20:00:00Z,0.35818323673634855,122937
,,700,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T20:00:00Z,120,122937
,,701,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T21:00:00Z,0.3584972291946157,122937
,,701,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T21:00:00Z,120,122937
,,702,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T22:00:00Z,0.35617161205301073,122937
,,702,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T22:00:00Z,120,122937
,,703,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T23:00:00Z,0.358479856559177,122937
,,703,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T23:00:00Z,120,122937
,,704,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T00:00:00Z,0.39378291164220175,122937
,,704,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T00:00:00Z,120,122937
,,705,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T01:00:00Z,0.5082840613218265,122937
,,705,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T01:00:00Z,120,122937
,,706,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T02:00:00Z,0.5583194254625193,122937
,,706,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T02:00:00Z,120,122937
,,707,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T03:00:00Z,0.49401258288686967,122937
,,707,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T03:00:00Z,120,122937
,,708,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T04:00:00Z,0.3906383127368164,122937
,,708,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T04:00:00Z,120,122937
,,709,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T05:00:00Z,0.48795138582138065,122937
,,709,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T05:00:00Z,120,122937
,,710,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T06:00:00Z,0.5837072530884807,122937
,,710,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T06:00:00Z,120,122937
,,711,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T07:00:00Z,0.6290118260949538,122937
,,711,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T07:00:00Z,120,122937
,,712,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T08:00:00Z,0.6524608869358657,122937
,,712,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T08:00:00Z,120,122937
,,713,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T09:00:00Z,0.5877558865704431,122937
,,713,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T09:00:00Z,120,122937
,,714,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T10:00:00Z,0.4027237191572741,122937
,,714,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T10:00:00Z,120,122937
,,715,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T11:00:00Z,0.36036550974992543,122937
,,715,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T11:00:00Z,120,122937
,,716,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T12:00:00Z,0.3606301175666978,122937
,,716,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T12:00:00Z,120,122937
,,717,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T13:00:00Z,0.36167099058017305,122937
,,717,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T13:00:00Z,120,122937
,,718,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T14:00:00Z,0.361960443194792,122937
,,718,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T14:00:00Z,120,122937
,,719,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T15:00:00Z,0.36084596002429536,122937
,,719,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-03T15:00:00Z,120,122937

